,study_id,title,type,enrollment_category,enrollment_subcategory,enrollment_value,category,category,group,group_description,value
6462,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B1,Arm 1: Hydroxychloroquine + Aithromycin Placebo,3
6463,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B2,Arm 2: Hydroxychloroquine + Azithromycin,1
6464,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B3,Arm 3: Hydroxychloroquine Placebo + Azithromycin Placebo,3
6465,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B4,Total,7
6466,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B1,Arm 1: Hydroxychloroquine + Aithromycin Placebo,4
6467,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B2,Arm 2: Hydroxychloroquine + Azithromycin,6
6468,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B3,Arm 3: Hydroxychloroquine Placebo + Azithromycin Placebo,2
6469,10,Hydroxychloroquine Monotherapy and in Combination With Azithromycin in Patients With Moderate and Severe COVID-19 Disease,Interventional,study_design_info,masking,"Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)","sex: female, male","sex: female, male",B4,Total,12
6470,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",milestone,milestone,P1,Pregnant Women,5712
6471,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",milestone,milestone,P2,Post-partum Women,1182
6472,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",milestone,milestone,P1,Pregnant Women,5712
6473,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",milestone,milestone,P2,Post-partum Women,1182
6474,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",milestone,milestone,P1,Pregnant Women,0
6475,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",milestone,milestone,P2,Post-partum Women,0
6476,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ","sex: female, male","sex: female, male",B1,Pregnant Women,5712
6477,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ","sex: female, male","sex: female, male",B2,Post-partum Women,1182
6478,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ","sex: female, male","sex: female, male",B3,Total,6894
6479,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ","sex: female, male","sex: female, male",B1,Pregnant Women,0
6480,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ","sex: female, male","sex: female, male",B2,Post-partum Women,0
6481,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ","sex: female, male","sex: female, male",B3,Total,0
6482,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,1288
6483,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,131
6484,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,1419
6485,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,4424
6486,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,1051
6487,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,5475
6488,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,0
6489,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,0
6490,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,study_pop,"
      ",ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,0
6491,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,milestone,milestone,P1,Pregnant Women,5712
6492,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,milestone,milestone,P2,Post-partum Women,1182
6493,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,milestone,milestone,P1,Pregnant Women,5712
6494,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,milestone,milestone,P2,Post-partum Women,1182
6495,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,milestone,milestone,P1,Pregnant Women,0
6496,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,milestone,milestone,P2,Post-partum Women,0
6497,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,"sex: female, male","sex: female, male",B1,Pregnant Women,5712
6498,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,"sex: female, male","sex: female, male",B2,Post-partum Women,1182
6499,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,"sex: female, male","sex: female, male",B3,Total,6894
6500,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,"sex: female, male","sex: female, male",B1,Pregnant Women,0
6501,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,"sex: female, male","sex: female, male",B2,Post-partum Women,0
6502,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,"sex: female, male","sex: female, male",B3,Total,0
6503,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,1288
6504,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,131
6505,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,1419
6506,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,4424
6507,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,1051
6508,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,5475
6509,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,0
6510,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,0
6511,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,sampling_method,Non-Probability Sample,ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,0
6512,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,milestone,milestone,P1,Pregnant Women,5712
6513,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,milestone,milestone,P2,Post-partum Women,1182
6514,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,milestone,milestone,P1,Pregnant Women,5712
6515,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,milestone,milestone,P2,Post-partum Women,1182
6516,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,milestone,milestone,P1,Pregnant Women,0
6517,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,milestone,milestone,P2,Post-partum Women,0
6518,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,"sex: female, male","sex: female, male",B1,Pregnant Women,5712
6519,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,"sex: female, male","sex: female, male",B2,Post-partum Women,1182
6520,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,"sex: female, male","sex: female, male",B3,Total,6894
6521,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,"sex: female, male","sex: female, male",B1,Pregnant Women,0
6522,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,"sex: female, male","sex: female, male",B2,Post-partum Women,0
6523,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,"sex: female, male","sex: female, male",B3,Total,0
6524,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,1288
6525,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,131
6526,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,ethnicity (nih/omb),ethnicity (nih/omb),B3,Total,1419
6527,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,ethnicity (nih/omb),ethnicity (nih/omb),B1,Pregnant Women,4424
6528,11,Health and Wellbeing of Pregnant and Post-Partum Women During the COVID-19 Pandemic,Observational,eligibility,gender,Female,ethnicity (nih/omb),ethnicity (nih/omb),B2,Post-partum Women,1051
